id,created_at,text,favorite_count,retweet_count
1197026468888317953,Wed Nov 20 05:38:44 +0000 2019,"@AndyGrewal If House Ds can't get 55-60% public to back removal, possibly no AofI &amp; no Senate trial (that Rs will u… https://t.co/TXTplsg3bg",0,0
1196163760919994370,Sun Nov 17 20:30:38 +0000 2019,"@rossgarber @JoeDelmonaco If Rs require FRE &amp; compliance with 4th, 5th &amp; 6th Am. at Senate trial, the Ds will be fa… https://t.co/sRz4akh3pK",0,0
1196163760919994370,Sun Nov 17 20:30:38 +0000 2019,"@rossgarber @JoeDelmonaco If Rs require FRE &amp; compliance with 4th, 5th &amp; 6th Am. at Senate trial, the Ds will be fa… https://t.co/sRz4akh3pK",0,0
1196163760919994370,Sun Nov 17 20:30:38 +0000 2019,"@rossgarber @JoeDelmonaco If Rs require FRE &amp; compliance with 4th, 5th &amp; 6th Am. at Senate trial, the Ds will be fa… https://t.co/sRz4akh3pK",0,0
